id,neighbourhood,price_tier,categories,name,rating
5820bf2e0d63b178d2b477c8,Oostelijk Havengebied - Indische Buurt,Cheap,Buffet,Spirit Amsterdam,
4a26ffd3f964a52023811fe3,Oostelijk Havengebied - Indische Buurt,Expensive,Gastropub,De Nieuwe KHL,
4e78783d45ddedd585eebacc,Oostelijk Havengebied - Indische Buurt,Moderate,Spanish Restaurant,Puerto Pata Negra,
59b16dcf1f8ed60cb2c1578c,Oostelijk Havengebied - Indische Buurt,Expensive,Gastropub,Bar Czaar,5
5b37389897cf5a0039488663,Oostelijk Havengebied - Indische Buurt,Moderate,Restaurant,De Kop Van Oost,
58dbea979dc8d026db999c52,Oostelijk Havengebied - Indische Buurt,Cheap,Austrian Restaurant,Schnitzel und Weizen,
55f95561498ebcae6b8ab0e8,Oostelijk Havengebied - Indische Buurt,Moderate,BBQ Joint,Kwalitaria Brazilie Shopping Center,
4b6db76bf964a5202f892ce3,Oostelijk Havengebied - Indische Buurt,Moderate,Sushi Restaurant,Sushi 'n Sake,
56ba4795498e8546c9bc78d1,Oostelijk Havengebied - Indische Buurt,Cheap,Café,Lloyd Café - Restaurant,
586f9526076be11782a4ed40,Oostelijk Havengebied - Indische Buurt,Moderate,Asian Restaurant,Bar Sue,
4c9dbd338afca093b0cff915,Oostelijk Havengebied - Indische Buurt,Cheap,Diner,Pompoen met Speck,
517239ffe4b0216987d961f1,Oostelijk Havengebied - Indische Buurt,Moderate,Restaurant,Stayokay Restaurant,
4de293b0d164df8574fe8ed2,Oostelijk Havengebied - Indische Buurt,Cheap,Chinese Restaurant,Restaurant Zen,
4a27081bf964a520ac8f1fe3,Oostelijk Havengebied - Indische Buurt,Cheap,Pizza Place,Ela Palermo,
4f8a7bd1e4b037c01fd8f426,Oostelijk Havengebied - Indische Buurt,Cheap,Bakery,Bakkerij Sarikaya,
55a1425d498e793e0721dff2,Oostelijk Havengebied - Indische Buurt,Moderate,BBQ Joint,Plockworst Palace,
53a1a588498e37cf410fd2e9,Oostelijk Havengebied - Indische Buurt,Cheap,Café,Pjotr Media Café,
507400a1e4b06d8f8b17b7eb,Oostelijk Havengebied - Indische Buurt,Moderate,Restaurant,Eetlokaal LT,
553147f0498e151e37a96805,Oostelijk Havengebied - Indische Buurt,Cheap,Bistro,Brasserie Oost,
4a2704f2f964a52097861fe3,Oostelijk Havengebied - Indische Buurt,Cheap,Fast Food Restaurant,Jaffa,
4eee0c9ab8f76a24a5d3e5d1,Oostelijk Havengebied - Indische Buurt,Cheap,Bakery,Bakkerij Kapadokya,
4ddd22ead164236dd3832577,Oostelijk Havengebied - Indische Buurt,Cheap,Diner,Harbor Lounge NL,
4a270517f964a520ed861fe3,Oostelijk Havengebied - Indische Buurt,Cheap,Snack Place,Hoki Snacks,
5ad091aff96b2c2dbe16feeb,Oostelijk Havengebied - Indische Buurt,Cheap,Salad Place,Venkel,
4b0d48d6f964a520a64523e3,Oostelijk Havengebied - Indische Buurt,Cheap,Food Truck,Snackkraam de Kale Man,
4f1ff48fe4b0aabf527575b5,Oostelijk Havengebied - Indische Buurt,Cheap,Café,De Zuid,
4ad850faf964a520011121e3,Oostelijk Havengebied - Indische Buurt,Cheap,Bakery,Bakkerij Kardaş,
4a2704c6f964a5202b861fe3,Oostelijk Havengebied - Indische Buurt,Cheap,Fast Food Restaurant,KFC,1
4b954786f964a520c99934e3,Oostelijk Havengebied - Indische Buurt,Cheap,Pizza Place,Domino's pizza,2
4a27001df964a5203f821fe3,Oostelijk Havengebied - Indische Buurt,Cheap,Café,Gijs de Rooy,
4c949814f7cfa1cdee19b515,Oostelijk Havengebied - Indische Buurt,Cheap,Bakery,Bakkerij Oost,
4a270512f964a520e0861fe3,Oostelijk Havengebied - Indische Buurt,Cheap,Chinese Restaurant,Mi Lobie,
503a6e0ee4b03dc3d2d58942,Oostelijk Havengebied - Indische Buurt,Cheap,Fast Food Restaurant,Carmen's food corner,
533a83a5498e06969b666291,Oostelijk Havengebied - Indische Buurt,Cheap,Bakery,Bakkerij Balvert,
4c14c26a82a3c9b633b7fdf8,Oostelijk Havengebied - Indische Buurt,Cheap,Bakery,Croissanterie / Warme Bakker,
4a27055bf964a52099871fe3,Oostelijk Havengebied - Indische Buurt,Cheap,Fast Food Restaurant,Big Burger,
4c4b3472712ac928117f956c,Oostelijk Havengebied - Indische Buurt,Cheap,Diner,Surinaams Eethuis Zarina,
5741c89dcd10ca3ce3846853,Oostelijk Havengebied - Indische Buurt,Cheap,Dutch Restaurant,de Oceaan,
4e16b4046284b506cfdc49c1,Oostelijk Havengebied - Indische Buurt,Cheap,Café,Eetcafé De Grote Pan,
4c9883f6671db60c46bdb9f6,Oostelijk Havengebied - Indische Buurt,Moderate,South American Restaurant,Toko Surima,
4d88b6356daeb60ca92940e0,Oostelijk Havengebied - Indische Buurt,Cheap,Café,t Dappertje,
4a2704baf964a5200b861fe3,Oostelijk Havengebied - Indische Buurt,Cheap,Snack Place,Vork,
4a270565f964a520b7871fe3,Oostelijk Havengebied - Indische Buurt,Cheap,Snack Place,Febo,
5c559d882db4a9002cd1d249,Oostelijk Havengebied - Indische Buurt,Cheap,Mexican Restaurant,Burritos Anonymous,
4bb224c8f964a5200fbd3ce3,Oostelijk Havengebied - Indische Buurt,Cheap,Bakery,Bakkerij Bart,
563df7eacd10e8b13fe2ac8e,Oostelijk Havengebied - Indische Buurt,Cheap,Bakery,Kees Gutter,
4dcc51b6c65b7117a8da367c,Oostelijk Havengebied - Indische Buurt,Cheap,Food,Snackbar Iris,
4bbb12d7b35776b05c84cb01,Oostelijk Havengebied - Indische Buurt,Cheap,Snack Place,De Vork,
4b8aa59df964a5205b7732e3,Oostelijk Havengebied - Indische Buurt,Cheap,Snack Place,Snackbar Ernos,
5b75847fdb2aeb002cf4e55c,Oostelijk Havengebied - Indische Buurt,Cheap,Comfort Food Restaurant,Bombarie,
4c8fb7ae04a1b60ca06fa13e,Oostelijk Havengebied - Indische Buurt,Cheap,Bakery,Dapper bakkerij,
55d5e194498ebde39cbb1819,Oostelijk Havengebied - Indische Buurt,Cheap,Sandwich Place,Simit sarayi oost,
4e561c20b3ad1fc51bd58e57,Osdorp,Moderate,Turkish Restaurant,Sahan Restaurant,
52cc5a9911d2dc51262c59f3,Osdorp,Moderate,Turkish Restaurant,Beymen café & restaurant,
500bd06be4b07957c34439e4,Osdorp,Moderate,Indonesian Restaurant,Warung Spang Makandra,
4e4ea296cc3f9e658a78e9b3,Osdorp,Moderate,Sushi Restaurant,Ken-Ichi,
4b866d45f964a5209e8931e3,Osdorp,Moderate,Indonesian Restaurant,Toko Bandung,
4a27053ef964a52044871fe3,Osdorp,Moderate,Turkish Restaurant,Enfes,
50b6459fe4b033ea1fdbc62f,Osdorp,Moderate,Turkish Restaurant,Meram Osdorp,
4a2704b8f964a52004861fe3,Osdorp,Cheap,Snack Place,De Serre,
4a270802f964a520738f1fe3,Osdorp,Cheap,Chinese Restaurant,Canton,
4a270561f964a520ac871fe3,Osdorp,Cheap,Snack Place,Febo,
4a27db81f964a5202d941fe3,Osdorp,Cheap,Fast Food Restaurant,McDonald's,2
4ccc227154f0b1f73a0214ca,Osdorp,Cheap,Bakery,Bertram & brood,
53f87d44498e2a545131d685,Osdorp,Cheap,Café,buongiorno,
4a27db6ef964a520c6931fe3,Osdorp,Very Expensive,Steakhouse,Steakhouse/Pizzeria Osdorp,
4be583afbcef2d7f95dc03e5,Osdorp,Cheap,Bakery,Bakkerij Turkiyem,
4a27db52f964a52029931fe3,Osdorp,Moderate,Vegetarian / Vegan Restaurant,KING Kumpir Osdorp,
4d720a80d145a1cd3f8daef3,Osdorp,Moderate,Restaurant,Pala Tandir,
4ee1fd9be5fa204a5491f44b,Osdorp,Cheap,Snack Place,Lunchroom Osdorp,
4e187417fa761946459105c8,Osdorp,Cheap,Food Truck,"Haringstal ""De Zeevang""",
4a270892f964a52022911fe3,Osdorp,Moderate,Mediterranean Restaurant,Kismet :: Osdorpplein 671,
4a270516f964a520ec861fe3,Osdorp,Moderate,Italian Restaurant,La Galleria,
5516a9e7498e208a938778e3,Osdorp,Moderate,Restaurant,surinaams eethuis rose,
4a27db37f964a520a0921fe3,Osdorp,Moderate,Asian Restaurant,Asian Delight,
4c2fc711452620a1262c1e0f,Osdorp,Moderate,Restaurant,Toros,
566b738c498ed2e939a3b1df,Osdorp,Cheap,Bakery,bakkerij kara firin osdorper ban,
4d46dd16e198721e3574d38b,Osdorp,Cheap,Bakery,Bakkerij Giel Imming,
4bb11fccf964a520627c3ce3,Osdorp,Cheap,Snack Place,Snackbar van Vliet,
5739e1c1498e57bc021fce97,Osdorp,Cheap,Bakery,Cesme Lunchroom & Patisserie,
4a2707f0f964a520438f1fe3,Osdorp,Cheap,Chinese Restaurant,Kwun Wah,
515141b3e4b00dbc8028ed10,Osdorp,Cheap,Breakfast Spot,Restaurant City West Remco,
5b31b846054e29002c22a700,Osdorp,Cheap,Pizza Place,New York Pizza,2
4d0fb4929302a35df1ae766e,Osdorp,Cheap,Chinese Restaurant,Wok Hut,
4bffebc9369476b028838e1f,Osdorp,Cheap,Snack Place,Snackbar 88,
4a26ff97f964a5204d801fe3,Osdorp,Cheap,Café,Grand Café Sloterplas,
5b01797073fe25002cab23c2,Oud-Noord,Cheap,Café,Pompet,
52ebb2ed498e9ea23f6c7096,Oud-Noord,Moderate,Café,De Ceuvel,
4a27085cf964a52071901fe3,Oud-Noord,Expensive,Gastropub,Eetcafé Mosveld,
59592005f79faa61876ab3c6,Oud-Noord,Cheap,Mexican Restaurant,Mexicaanse Cantina Coba,
58e92e52e309e104fb614d3f,Oud-Noord,Cheap,Burger Joint,The Beef Chief,
4fb0e2e1bb3d0b130d3a4d45,Oud-Noord,Moderate,Restaurant,Café Modern,
4a27075ef964a520b48d1fe3,Oud-Noord,Moderate,Thai Restaurant,Pasoek,
56f8d84a498e69128e26cc91,Oud-Noord,Cheap,Café,Café Demliq,
5b0d87662f97ec002cffcc19,Oud-Noord,Moderate,Restaurant,Klaproos Amsterdam,
5798b1bf498ebda76d787e31,Oud-Noord,Moderate,Ethiopian Restaurant,Semai,
594681f99e0d540422b06db3,Oud-Noord,Cheap,Café,Café Keppler,
557c7672498eed2328fecf22,Oud-Noord,Cheap,Modern European Restaurant,SmaaQt,
56b241f5498e8704e41ba692,Oud-Noord,Moderate,Turkish Restaurant,t Houtskooltje,
56a7ab3d498e61d2384a1e6d,Oud-Noord,Moderate,Indonesian Restaurant,Kannibalen en Paradijsvogels,
56f8d66a498e9abeab718fb5,Oud-Noord,Moderate,Turkish Restaurant,Restaurant Hanimeli,
54c2557a498e47f3d5c4f660,Oud-Noord,Cheap,Café,Expocafé Zamen,
58357f30d439073da74f77eb,Oud-Noord,Moderate,Italian Restaurant,Il Pecorino,5
4d29fb563c7954810d63dc9b,Oud-Noord,Moderate,Seafood Restaurant,Restaurant Stork,
4d1ccfcf7e10a35dfb840283,Oud-Noord,Moderate,Asian Restaurant,Mt. Everest,
5a6209388ad62e4e46a76424,Oud-Noord,Cheap,Café,Mok Coffee & More,
504c7a52e4b04977debc7872,Oud-Noord,Moderate,Restaurant,Jacques Jour,
5820943d77259217e077f89b,Oud-Noord,Cheap,Bakery,De Bakkerszonen Hartog & Meijer,
4b9a6626f964a52003b235e3,Oud-Noord,Expensive,Seafood Restaurant,Vishandel De Zeemeeuw,
4db465c743a1369cb5b9b9c1,Oud-Noord,Cheap,Pizza Place,San Remo Pizza,
4bae03bff964a520107b3be3,Oud-Noord,Cheap,Bakery,Lunchroom Sjoerd van Willes,
4da2cde10f578cfad20baa18,Oud-Noord,Cheap,Bakery,Bakkerij Sjoerd van Willes,
4d19f4436c8b5481085afccc,Oud-Noord,Cheap,Bakery,Bakkerij Gerlofsma,
58dd0fc6c5f8a714c3e7b6d7,Oud-Noord,Cheap,Fried Chicken Joint,Chitir Chicken,
4d57d74ae319a1cded510934,Oud-Noord,Cheap,Snack Place,Snackbar Marcouch,
4df74c9263650892a289d782,Oud-Noord,Cheap,Pizza Place,Domino's Pizza,
4a2704c6f964a5202a861fe3,Oud-Noord,Cheap,Snack Place,Merksnack De Keizer,
4c99f58eb8e9224bf85a493d,Oud-Noord,Cheap,Bakery,Bakkerij Safir,
582f31fc9f25833ffd3a2c16,Oud-Noord,Cheap,Snack Place,Febo,
5181623e498e812ada359e4b,Oud-Noord,Cheap,Snack Place,Snackbar Shi Shi,
4a2707adf964a5208c8e1fe3,Oud-Noord,Cheap,Pizza Place,Mesir,
5985e9302ebb34734fe07e82,Oud-Noord,Cheap,Doner Restaurant,Meneer Kebab,
4b472f3ff964a520802c26e3,Oud-Noord,Cheap,Fast Food Restaurant,Eethoek 10,
4f9ec965e4b0849ad21ed95b,Oud-Noord,Cheap,Pizza Place,Eets Cafė,
4a270868f964a52099901fe3,Oud-Noord,Cheap,Café,Eetcafe Number One,
4a27033ff964a520e1841fe3,Oud-Noord,Moderate,Restaurant,Number One,
4a2704f4f964a520a0861fe3,Oud-Noord,Cheap,Fast Food Restaurant,t Smikkelhoekje,
4a2704bbf964a5200c861fe3,Oud-Noord,Cheap,Salad Place,Lunch Idee,
5a4b6b27a6ec982a8150adc2,Oud-Noord,Moderate,Vegetarian / Vegan Restaurant,Green Canteen,
56c8a3efcd10c17321ed1dbb,Oud-Noord,Cheap,Food Court,Foodmarkt café,
4db98fbe04376091210538c5,Oud-Noord,Cheap,Pizza Place,New York Pizza Delivery,
4c6ff54edf6b8cfa8e9bb64d,Oud-Noord,Cheap,Bakery,Özkaradeniz,
4d13624b40e6548144cf961a,Oud-Oost,Cheap,Deli / Bodega,Eriks Delicatessen,
563cfb71cd1017136b757d2d,Oud-Oost,Cheap,Burger Joint,Rotisserie East,
57bc7f5c498e8eea065f100d,Oud-Oost,Moderate,Italian Restaurant,Spaghetteria,5
57ee9dce498e629325b130ae,Oud-Oost,Moderate,Italian Restaurant,Mama Dough,4
4b1936a9f964a5204cd923e3,Oud-Oost,Moderate,Italian Restaurant,Restaurant Oost,
4a27db3df964a520c2921fe3,Oud-Oost,Moderate,Asian Restaurant,Thaicoon,
5914315a9ad60e49d24b5d16,Oud-Oost,Cheap,Comfort Food Restaurant,The Cottage,
576cf084498e6c4527e043dd,Oud-Oost,Moderate,Ethiopian Restaurant,Taytu,
4b14daf4f964a52011a723e3,Oud-Oost,Moderate,Bakery,Hartog's Volkoren Bakkerij,
4a26ffc9f964a520fb801fe3,Oud-Oost,Expensive,French Restaurant,La Vallade,
4f623975e4b0233fb402c376,Oud-Oost,Moderate,Vegetarian / Vegan Restaurant,Marits Eetkamer,
4cf2aee7e3b9a09363d44553,Oud-Oost,Moderate,Indonesian Restaurant,Warung Srarang Makmur,
577e9a82cd10a9dbdde4ff62,Oud-Oost,Cheap,Café,KNUS,
5606a84b498e3da91922b601,Oud-Oost,Cheap,Modern European Restaurant,C Amsterdam,
54952223498e91fedc3f29c3,Oud-Oost,Moderate,Italian Restaurant,Eddy Spaghetti,
4a27078af964a520318e1fe3,Oud-Oost,Moderate,Caribbean Restaurant,Roopram Roti,
59a541c76f0aa21694b4b98e,Oud-Oost,Moderate,Vegetarian / Vegan Restaurant,Mr. & Mrs. Watson,
580b6eee38fa83fae42fca31,Oud-Oost,Cheap,Breakfast Spot,BENJI'S,
53bab329498e8768029e958b,Oud-Oost,Cheap,Breakfast Spot,Stek,
4a27054af964a52076871fe3,Oud-Oost,Cheap,Bagel Shop,Bagels & Beans,
56f68884498eaaed05a0c62e,Oud-Oost,Moderate,Australian Restaurant,Drovers Dog,
4c2750e8905a0f47f6a76460,Oud-Oost,Cheap,Café,De Vergulden Eenhoorn,
4d98a2e761a3a1cdbc23d242,Oud-Oost,Moderate,Turkish Restaurant,Safak Doner en Afhaalcentrum,
4a2704caf964a52039861fe3,Oud-Oost,Cheap,Middle Eastern Restaurant,Sinbad,
4ebad90be5e8a63b056b130e,Oud-Oost,Moderate,Restaurant,Rotisserie Rijsel,
4c188871834e2d7fea002980,Oud-Oost,Cheap,Café,Beter & Leuk,
5062d84be4b0857a7eef4f25,Oud-Oost,Moderate,Steakhouse,Loetje Oost,
4a27089af964a52046911fe3,Oud-Oost,Moderate,Indian Restaurant,India Roti Room,
56250a71498eeeb7d0b750d4,Oud-Oost,Expensive,Café,Louie Louie,5
53b6dafc498e041871f481c2,Oud-Oost,Moderate,Restaurant,Canvas,
4a27db76f964a520f3931fe3,Oud-Oost,Moderate,Turkish Restaurant,Meram Oost,
57bc29ca498e03c0b5671a8a,Oud-Oost,Cheap,Breakfast Spot,The Breakfast Club,
59f8b83c9e3b65580aeeace2,Oud-Oost,Cheap,Friterie,Freddy Fryday,
5b65e97ec0af57002c39912a,Oud-Oost,Moderate,Restaurant,Café Cliche,
57a5dd63498efd4cb2cd506a,Oud-Oost,Moderate,Restaurant,Jacobsz,
4a27db40f964a520df921fe3,Oud-Oost,Expensive,French Restaurant,Restaurant Elkaar,
4a27001ef964a52042821fe3,Oud-Oost,Cheap,Café,Café Ruk & Pluk,
57052010498e952deb01b84c,Oud-Oost,Cheap,Bakery,Baking Lab,
4a797a2bf964a52017e71fe3,Oud-Oost,Cheap,Café,Caffe Milo,
53580ba7498e63670330d954,Oud-Oost,Cheap,Café,Café Mojo,
4a2703d5f964a5208d851fe3,Oud-Oost,Very Expensive,French Restaurant,De Kas,
4d66974be07aa35d1399aa8f,Oud-Oost,Moderate,Italian Restaurant,Mangiassai,
55f2f698498e911f5ff4919e,Oud-Oost,Cheap,Café,Café Fest,
57ed5107498e1648f299ff8f,Oud-Oost,Moderate,Italian Restaurant,Pepenero,4
4a2703aff964a5200c851fe3,Oud-Oost,Expensive,French Restaurant,Bar Restaurant 1900,
56df229fcd106d7ae106fdb7,Oud-Oost,Cheap,Burger Joint,Burger 'n Shake,
5aa5443351950e48389e9c75,Oud-Oost,Cheap,Café,Côte Wispe,
5a76d3da92e7a9310f02b1b9,Oud-Oost,Cheap,Breakfast Spot,Roootin,
5358f785498ecdd412d27582,Oud-Oost,Cheap,Bagel Shop,Bagels & Beans,
4a27009ff964a520e4831fe3,Oud-Oost,Expensive,Tapas Restaurant,Pata Negra 2,5
58cc2375f16bb51b8c9563cf,Oud-Oost,Cheap,Caucasian Restaurant,Batoni Khinkali,
4a270027f964a52069821fe3,Oud-Oost,Cheap,Diner,Boom,
54b17fe5498e03abcc38b8c1,Oud-Oost,Cheap,Salad Place,SLA,
4d47134914aa8cfa2d11843d,Oud-Oost,Cheap,Café,Cafe Kees,
4bcc47dcb6c49c74af679391,Oud-Oost,Cheap,Bakery,Hicret,
595e7af14f0e580dd1e4ccc0,Oud-Oost,Cheap,Pizza Place,Pizza Heart Bar,
51824af9498e8fd8b7444315,Oud-Oost,Cheap,Sandwich Place,BOTERHAM,
4a270054f964a52011831fe3,Oud-Oost,Moderate,African Restaurant,Ibssa,
4c03d053f56c2d7feb541d66,Oud-Oost,Moderate,Asian Restaurant,Kediri Indonesische Traiteur,
4a27004ff964a520f5821fe3,Oud-Oost,Moderate,African Restaurant,Eetcafe Ibis,
55f56f6d498e1449d777c11c,Oud-Oost,Cheap,Café,Grand Café de Tropen,
4c1c8d508b3aa5936f14995f,Oud-Oost,Cheap,Bakery,Patisserie Kwekkeboom,
4a2703d6f964a52090851fe3,Oud-Oost,Expensive,French Restaurant,Le Hollandais,
536bc219498e6cdd61329fa3,Oud-Oost,Moderate,American Restaurant,Lokaal,
596e317216fa0433db623567,Oud-Oost,Moderate,Middle Eastern Restaurant,Saffraan,
50a7d919e4b0497d75f17782,Oud-Oost,Moderate,Mediterranean Restaurant,Michel Inn,
4c34bb93ed37a5939b606f03,Oud-Oost,Moderate,Sushi Restaurant,Yatta Sushi,
569f7237498ef67c90fbf249,Oud-Oost,Cheap,Bakery,Le Perron,
4a270549f964a52071871fe3,Oud-Oost,Cheap,Diner,Cantarell,
58df69be18384c2bed4fde39,Oud-Oost,Cheap,Bakery,Le Pain Quotidien,
591bfa972496233a4f982a64,Oud-Oost,Moderate,Restaurant,House of Watt,
53b59963498e71163730ff92,Oud-Oost,Moderate,Thai Restaurant,Thai Food Cafe,
5124b2ffe4b09ac38ea39ef7,Oud-Oost,Cheap,Bagel Shop,Bagels & Beans,
4bbf28d285fbb7137fb07167,Oud-Oost,Cheap,Food Truck,Kiosk Rembrandt Van Gogh,
4a270889f964a5200d911fe3,Oud-Oost,Cheap,Pizza Place,Steakhouse Pizzeria Oost,
4f7c7abfe4b06b6ab99721f3,Oud-Oost,Moderate,Turkish Restaurant,Meram Amsterdam Oost,
4a270565f964a520b6871fe3,Oud-Oost,Cheap,Snack Place,Febo,
4a27db35f964a5208f921fe3,Oud-Oost,Moderate,Restaurant,Sranang Makmur,
5352bd8c498e1a95d6283265,Oud-Oost,Cheap,Breakfast Spot,t Oostpoortje,
571876c6cd109d890bc2c24d,Oud-Oost,Cheap,Café,Nescio,
5814accfd67cd352e812ce28,Oud-Oost,Moderate,Restaurant,PARK Cafe-Restaurant,
4d3eed83af8ca143688e1af7,Oud-Oost,Moderate,Kebab Restaurant,Köşebaşı,
5b3bb1b086bc49002c9f07d3,Slotervaart,Cheap,Comfort Food Restaurant,Bar Restaurant LELY,
4a27db52f964a52026931fe3,Slotervaart,Very Expensive,Steakhouse,Roos Steakhouse,
4a2707b1f964a520998e1fe3,Slotervaart,Moderate,Italian Restaurant,Perla di Roma,
4f59c33c6b742ea15b4d4ae9,Slotervaart,Moderate,Restaurant,Fashion’s Restaurant & Bar,
5aaa5b58e2d4aa68f8ca3bd3,Slotervaart,Cheap,Sandwich Place,SUBWAY®,2
503518eae4b0567cc7c94f6a,Slotervaart,Moderate,Indonesian Restaurant,aries noodles,
57b88e32498ed0e1a1eea798,Slotervaart,Cheap,Burger Joint,Meram Burger,
4a27db17f964a520d9911fe3,Slotervaart,Moderate,Thai Restaurant,Suvarnaphum,
4a27db34f964a5208a921fe3,Slotervaart,Moderate,Moroccan Restaurant,Du Maroc,
4a2707fcf964a520648f1fe3,Slotervaart,Cheap,Chinese Restaurant,Golden Garden,
4a27082ef964a520d38f1fe3,Slotervaart,Cheap,Chinese Restaurant,San Lok,
4a27075cf964a520ae8d1fe3,Slotervaart,Moderate,Middle Eastern Restaurant,Cedars,
4b09875ff964a520dc1823e3,Slotervaart,Cheap,Snack Place,Snackbar Wannie,
4a2704a1f964a520cc851fe3,Slotervaart,Moderate,Asian Restaurant,Asian Taste Restaurant,
4a2704b5f964a520f5851fe3,Slotervaart,Moderate,Asian Restaurant,Waroeng Adji,
4fcf2ee3e4b07e3498f5999b,Slotervaart,Cheap,Fast Food Restaurant,Tastyz,
4d8b54e44757721e5e6dc969,Slotervaart,Cheap,Bakery,Bakker v.d. Heijden,
56629df0498eedf4df9d6a1f,Slotervaart,Cheap,Bakery,vatan bakkerij,
59e32b68a35dce662c16f178,Slotervaart,Cheap,Café,Corner Bakery,
4a93bc27f964a520d91f20e3,Slotervaart,Cheap,Deli / Bodega,Pronk Culinair,
4a2707cef964a520d88e1fe3,Slotervaart,Cheap,Sandwich Place,Avenida,
595f9fa69ec399064abf2455,Slotervaart,Moderate,Restaurant,Eten Bij Mama,
4a27083ef964a5200b901fe3,Slotervaart,Moderate,Asian Restaurant,Yogya,
4dc2917dd22dd7df9aab0acd,Slotervaart,Cheap,Food,Cygnific Canteen,
4f730e53e4b0782142b31a19,Slotervaart,Cheap,Café,Brasserie 't Siertje,
4a270541f964a52052871fe3,Slotervaart,Cheap,Bakery,Bakkerij Lunchroom Abi,
4c31d315ac0ab7130a501c1e,Slotervaart,Cheap,Bakery,Bertram & Brood,
